participant,list,discriminability,phase,relevance,response,sufficient,hex,trial,matCode,matLabel,colLabel,accurate,non_filler_count,overdescription,adjective,dimOfOverDescription
participant113,list1,low,description,relevant,orange metal bat ,color,#fabb50,critical,metal_wood_00,metal,yellow,FALSE,2,TRUE,color & material,material
participant113,list1,low,description,irrelevant,yellow metal bat ,sound,#fabb50,critical,metal_wood_00,metal,yellow,TRUE,2,TRUE,color & material,color
participant113,list1,high,description,relevant,yellow wooden bat ,sound,#f8dc4f,filler,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,color
participant113,list1,low,description,relevant,yellow wooden bat ,color,#fab650,critical,metal_wood_09,wood,orange,FALSE,2,TRUE,color & material,material
participant113,list1,low,description,relevant,orange metal bat,sound,#f8884f,critical,metal_wood_02,metal,orange,TRUE,2,TRUE,color & material,color
participant113,list1,high,description,base,orange metal bat ,sound,#f8884f,critical,metal_wood_00,metal,orange,TRUE,2,TRUE,color & material,color
participant113,list1,low,description,relevant,yellow wood bat ,color,#fabb50,critical,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,material
participant113,list1,low,description,irrelevant,orange wood bat ,color,#f8884f,critical,metal_wood_08,wood,orange,TRUE,2,TRUE,color & material,material
participant113,list1,high,description,base,yellow wood bat ,color,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,material
participant113,list1,high,description,base,orange metal bat ,color,#f8884f,critical,metal_wood_01,metal,orange,TRUE,2,TRUE,color & material,material
participant113,list1,low,description,irrelevant,orange wood bat ,color,#f8884f,critical,metal_wood_08,wood,orange,TRUE,2,TRUE,color & material,material
participant113,list1,low,description,irrelevant,orange metal bat ,color,#f8884f,critical,metal_wood_02,metal,orange,TRUE,2,TRUE,color & material,material
participant113,list1,high,description,relevant,yellow wooden bat ,sound,#f8dc4f,filler,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,relevant,the yellow bat.,color,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,2,TRUE,color,material
participant114,list1,high,description,relevant,the wooden bat.,sound,#f8884f,filler,metal_wood_08,wood,orange,TRUE,2,TRUE,material,color
participant114,list1,low,description,relevant,the orange wooden bat.,sound,#f8884f,critical,metal_wood_03,metal,orange,FALSE,3,TRUE,color & material,color
participant114,list1,high,description,relevant,the metal bat.,sound,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,2,TRUE,material,color
participant114,list1,high,description,relevant,the orange wooden bat.,color,#f8884f,filler,metal_wood_08,wood,orange,TRUE,3,TRUE,color & material,material
participant114,list1,high,description,base,the metal yellow bat.,sound,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,3,TRUE,color & material,color
participant114,list1,low,description,relevant,the metal yellow bat.,sound,#f8dc4f,critical,metal_wood_03,metal,yellow,TRUE,3,TRUE,color & material,color
participant114,list1,low,description,relevant,the wooden bat.,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,material,color
participant114,list1,low,description,irrelevant,the metal bat,sound,#f9c550,critical,metal_wood_00,metal,orange,TRUE,1,FALSE,material,NA
participant114,list1,low,description,irrelevant,the wooden bat.,sound,#f9c550,critical,metal_wood_09,wood,orange,TRUE,2,TRUE,material,color
participant114,list1,high,description,base,the metal yellow bat,color,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,material
participant114,list1,low,description,relevant,the yellow bat,color,#f9ca50,critical,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,irrelevant,the wooden orange bat,color,#f8dc4f,critical,metal_wood_03,metal,yellow,FALSE,2,TRUE,color & material,material
participant114,list1,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_07,wood,orange,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the metal orange bat,sound,#f8884f,critical,metal_wood_03,metal,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the wooden orange bat,sound,#f8884f,critical,metal_wood_09,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the wooden orange bat,sound,#f8884f,critical,metal_wood_09,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the wooden orange bat,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,irrelevant,the metal yellow bat,sound,#f9c550,critical,metal_wood_00,metal,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the wooden orange bat,sound,#f8884f,critical,metal_wood_08,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_07,wood,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the yellow bat,color,#f9ca50,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the orange bat,color,#f9c550,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the metal yellow bat,color,#f9c550,critical,metal_wood_00,metal,orange,FALSE,2,TRUE,color & material,material
participant114,list1,low,description,relevant,the metal yellow bat,sound,#f8dc4f,critical,metal_wood_03,metal,yellow,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the metal yellow bat,sound,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_08,wood,orange,TRUE,1,FALSE,color,NA
participant114,list1,high,description,base,the metal orange bat,sound,#f8884f,critical,metal_wood_01,metal,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,irrelevant,the metal bat,sound,#f9ca50,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant114,list1,high,description,relevant,the metal bat,sound,#f8884f,filler,metal_wood_01,metal,orange,TRUE,1,FALSE,material,NA
participant114,list1,high,description,relevant,the metal bat,sound,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,1,FALSE,material,NA
participant114,list1,low,description,irrelevant,the yellow metal bat,sound,#f9c550,critical,metal_wood_01,metal,orange,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,irrelevant,the metal bat,sound,#f9ca50,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,material,NA
participant114,list1,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_03,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the orange wooden bat,color,#f9c550,critical,metal_wood_00,metal,orange,TRUE,2,TRUE,color & material,material
participant114,list1,low,description,irrelevant,the orange bat,color,#f8884f,critical,metal_wood_03,metal,orange,TRUE,1,FALSE,color,NA
participant114,list1,high,description,relevant,the wooden bat,sound,#f8884f,filler,metal_wood_09,wood,orange,TRUE,1,FALSE,material,NA
participant114,list1,high,description,base,the yellow bat,color,#f8dc4f,critical,metal_wood_01,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,high,description,base,the wooden orange bat,sound,#f8884f,critical,metal_wood_09,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,relevant,the wooden orange bat,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,relevant,the yellow bat,color,#f8dc4f,filler,metal_wood_00,metal,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,relevant,the yellow bat,color,#f9ca50,critical,metal_wood_08,wood,yellow,TRUE,1,FALSE,color,NA
participant114,list1,low,description,irrelevant,the wooden bat,sound,#f9ca50,critical,metal_wood_01,metal,yellow,FALSE,1,FALSE,material,NA
participant114,list1,low,description,irrelevant,the wooden yellow bat,sound,#f9ca50,critical,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,irrelevant,the wooden yellow bat,color,#f8dc4f,critical,metal_wood_07,wood,yellow,TRUE,2,TRUE,color & material,material
participant114,list1,low,description,irrelevant,the yellow bat,color,#f8dc4f,critical,metal_wood_07,wood,yellow,TRUE,1,FALSE,color,NA
participant114,list1,high,description,base,the orange bat,color,#f8884f,critical,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant114,list1,high,description,relevant,the orange bat,color,#f8884f,filler,metal_wood_01,metal,orange,TRUE,1,FALSE,color,NA
participant114,list1,high,description,base,the orange metal bat,sound,#f8884f,critical,metal_wood_01,metal,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,relevant,the wooden orange bat,sound,#f8884f,filler,metal_wood_08,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,low,description,relevant,the wooden yellow bat,color,#f9c550,critical,metal_wood_09,wood,orange,FALSE,2,TRUE,color & material,material
participant114,list1,high,description,relevant,the wooden orange bat,color,#f8884f,filler,metal_wood_08,wood,orange,TRUE,2,TRUE,color & material,material
participant114,list1,high,description,base,the wooden yellow bat,color,#f8dc4f,critical,metal_wood_09,wood,yellow,TRUE,2,TRUE,color & material,material
participant114,list1,high,description,relevant,the wooden yellow bat,color,#f8dc4f,filler,metal_wood_01,metal,yellow,TRUE,2,TRUE,color & material,material
participant114,list1,low,description,relevant,the wooden orange bat,sound,#f8884f,critical,metal_wood_07,wood,orange,TRUE,2,TRUE,color & material,color
participant114,list1,high,description,base,the wooden orange bat,color,#f8884f,critical,metal_wood_00,metal,orange,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,relevant,the green wood bat,sound,#4ff889,filler,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,high,description,base,the green and wood bat,sound,#4ff889,critical,metal_wood_08,wood,green,TRUE,3,TRUE,color & material,color
participant115,list4,high,description,relevant,the blue and metal bat,color,#4fc0f8,filler,metal_wood_00,metal,blue,TRUE,3,TRUE,color & material,material
participant115,list4,low,description,relevant,the blue metal bat,color,#53e4e6,critical,metal_wood_01,metal,green,FALSE,2,TRUE,color & material,material
participant115,list4,high,description,relevant,the blue metal bat,sound,#4fc0f8,filler,metal_wood_00,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,green wood bat,color,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,irrelevant,blue wood bat,sound,#54dbeb,critical,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,relevant,blue metal bat,color,#54dbeb,critical,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,relevant,blue wood bat,color,#4fc0f8,filler,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,blue wood bat,sound,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,high,description,base,green metal bat,color,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,base,blue wood bat,color,#4fc0f8,critical,metal_wood_09,wood,blue,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,blue wood bat,sound,#4fc0f8,critical,metal_wood_08,wood,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,green metal bat,color,#4ff889,critical,metal_wood_04,metal,green,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,relevant,blue metal bat,color,#4fc0f8,filler,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,green wood,color,#53e4e6,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,green wood,color,#54dbeb,critical,metal_wood_08,wood,blue,FALSE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,green wood,sound,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,blue wood,sound,#53e4e6,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,blue metal,color,#4fc0f8,critical,metal_wood_04,metal,blue,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,irrelevant,green wood,color,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,base,green wood,color,#4ff889,critical,metal_wood_09,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,blue metal,sound,#4fc0f8,critical,metal_wood_04,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,relevant,blue metal,sound,#4fc0f8,critical,metal_wood_04,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,high,description,relevant,green metal,color,#4ff889,filler,metal_wood_00,metal,green,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,relevant,blue metal,sound,#4fc0f8,critical,metal_wood_04,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,high,description,relevant,green metal,color,#4ff889,filler,metal_wood_00,metal,green,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,base,green wood,sound,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,relevant,blue metal,color,#54dbeb,critical,metal_wood_01,metal,blue,TRUE,2,TRUE,color & material,material
participant115,list4,high,description,base,green wood,color,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
participant115,list4,low,description,irrelevant,green wood,sound,#53e4e6,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,green metal,sound,#53e4e6,critical,metal_wood_01,metal,green,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,green metal,sound,#53e4e6,critical,metal_wood_00,metal,green,TRUE,2,TRUE,color & material,color
participant115,list4,high,description,base,blue metal,sound,#4fc0f8,critical,metal_wood_00,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,blue metal,sound,#54dbeb,critical,metal_wood_00,metal,blue,TRUE,2,TRUE,color & material,color
participant115,list4,low,description,irrelevant,green wood,color,#4ff889,critical,metal_wood_08,wood,green,TRUE,2,TRUE,color & material,material
